Wavelength (nm),Abs
649.7999878,0.09645500779
649.7800293,0.09635400772
649.7600098,0.09611929208
649.7399902,0.09505058825
649.7199707,0.09563986212
649.7000122,0.09515428543
649.6799927,0.09534243494
649.6599731,0.09500980377
649.6400146,0.09665397555
649.6199951,0.09748595953
649.5999756,0.09657750279
649.5800171,0.0968285054
649.5599976,0.09497594833
649.539978,0.09481696784
649.5200195,0.09660608321
649.5,0.09477172792
649.4799805,0.09620431066
649.460022,0.09492910653
649.4400024,0.09624589235
649.4199829,0.09592755139
649.4000244,0.09665846825
649.3800049,0.09581195563
649.3599854,0.09612514079
649.3400269,0.09489251673
649.3200073,0.09493929148
649.2999878,0.09494009614
649.2800293,0.09529881179
649.2600098,0.09547732025
649.2399902,0.09542214125
649.2199707,0.09591279179
649.2000122,0.09479884058
649.1799927,0.09691683203
649.1599731,0.09558230639
649.1400146,0.09527650476
649.1199951,0.09474403411
649.0999756,0.09745599329
649.0800171,0.09464748949
649.0599976,0.09500474483
649.039978,0.09632039815
649.0200195,0.09632259607
649,0.0954644829
648.9799805,0.09513266385
648.960022,0.09504195303
648.9400024,0.09484176338
648.9199829,0.09608005732
648.9000244,0.09582415223
648.8800049,0.09519360214
648.8599854,0.09544491023
648.8400269,0.09532266855
648.8200073,0.09559278935
648.7999878,0.0968305096
648.7800293,0.09558933973
648.7600098,0.09458231181
648.7399902,0.09660220146
648.7199707,0.09466281533
648.7000122,0.09653126448
648.6799927,0.09608696401
648.6599731,0.09499678761
648.6400146,0.0934984386
648.6199951,0.09621410072
648.5999756,0.0957730338
648.5800171,0.09652263671
648.5599976,0.09592997283
648.539978,0.09601718187
648.5200195,0.09668695927
648.5,0.09495954961
648.4799805,0.09618354589
648.460022,0.09606513381
648.4400024,0.09534491599
648.4199829,0.09624489397
648.4000244,0.09570087492
648.3800049,0.09739411622
648.3599854,0.0961849317
648.3400269,0.09644527733
648.3200073,0.09543778002
648.2999878,0.09608967602
648.2800293,0.09565605968
648.2600098,0.09494305402
648.2399902,0.09675889462
648.2199707,0.0957730338
648.2000122,0.09786625206
648.1799927,0.09667398781
648.1599731,0.0959982276
648.1400146,0.09448229522
648.1199951,0.09578297287
648.0999756,0.0964622125
648.0800171,0.09542043507
648.0599976,0.09657064825
648.039978,0.09538499266
648.0200195,0.09534633905
648,0.09613150358
647.9799805,0.09726401418
647.960022,0.09662289917
647.9400024,0.09710354358
647.9199829,0.09666438401
647.9000244,0.0967971608
647.8800049,0.0958674103
647.8599854,0.09546838701
647.8400269,0.09675873071
647.8200073,0.09705188125
647.7999878,0.09707344323
647.7800293,0.096580185
647.7600098,0.09648219496
647.7399902,0.09736522287
647.7199707,0.0970986262
647.7000122,0.09706518799
647.6799927,0.09652334452
647.6599731,0.09705146402
647.6400146,0.09702447057
647.6199951,0.0964217484
647.5999756,0.09768310189
647.5800171,0.09821750224
647.5599976,0.09806271642
647.539978,0.09803721309
647.5200195,0.09711980075
647.5,0.09690007567
647.4799805,0.09677127749
647.460022,0.09680459648
647.4400024,0.09677166492
647.4199829,0.09616054595
647.4000244,0.09612220526
647.3800049,0.09795547277
647.3599854,0.09752325714
647.3400269,0.09814071655
647.3200073,0.09834240377
647.2999878,0.09824440628
647.2800293,0.09681838006
647.2600098,0.09733124822
647.2399902,0.09738734365
647.2199707,0.09687878191
647.2000122,0.09604504704
647.1799927,0.09779896587
647.1599731,0.09944948554
647.1400146,0.09716208279
647.1199951,0.09736182541
647.0999756,0.09739988297
647.0800171,0.09877842665
647.0599976,0.09869400412
647.039978,0.09770329297
647.0200195,0.09652990848
647,0.09844364226
646.9799805,0.09679844975
646.960022,0.09765817225
646.9400024,0.09723901004
646.9199829,0.09830137342
646.9000244,0.1004379913
646.8800049,0.09760154784
646.8599854,0.09837915748
646.8400269,0.09825096279
646.8200073,0.09798832983
646.7999878,0.09805382788
646.7800293,0.09762281179
646.7600098,0.09781064093
646.7399902,0.09849797189
646.7199707,0.0974714458
646.7000122,0.09808893502
646.6799927,0.09917923063
646.6599731,0.09952490032
646.6400146,0.09820017219
646.6199951,0.09866752476
646.5999756,0.09708528966
646.5800171,0.09749623388
646.5599976,0.09822337329
646.539978,0.0990607813
646.5200195,0.09801729769
646.5,0.0983543545
646.4799805,0.09831877053
646.460022,0.09881599247
646.4400024,0.09944479913
646.4199829,0.09728648514
646.4000244,0.09865979105
646.3800049,0.09962482005
646.3599854,0.09951777756
646.3400269,0.09830163419
646.3200073,0.09917106479
646.2999878,0.09928189963
646.2800293,0.09947793186
646.2600098,0.1000489593
646.2399902,0.09856458008
646.2199707,0.09857790172
646.2000122,0.09776197374
646.1799927,0.09887079149
646.1599731,0.09942510724
646.1400146,0.09951259941
646.1199951,0.09743626416
646.0999756,0.0981028527
646.0800171,0.09947477281
646.0599976,0.09953587502
646.039978,0.09993350506
646.0200195,0.09830254316
646,0.09963302314
645.9799805,0.0995072946
645.960022,0.1001446992
645.9400024,0.1003950983
645.9199829,0.09876126796
645.9000244,0.09902121127
645.8800049,0.0992891565
645.8599854,0.09839726985
645.8400269,0.09932598472
645.8200073,0.09952070564
645.7999878,0.09942787141
645.7800293,0.09929159284
645.7600098,0.09923043102
645.7399902,0.09899611026
645.7199707,0.09979898483
645.7000122,0.09909772873
645.6799927,0.09963771701
645.6599731,0.09986872971
645.6400146,0.09977380931
645.6199951,0.1004370824
645.5999756,0.09860365838
645.5800171,0.1001300886
645.5599976,0.09873446077
645.539978,0.0988874957
645.5200195,0.09928798676
645.5,0.09906458855
645.4799805,0.0988297388
645.460022,0.09956787527
645.4400024,0.09930610657
645.4199829,0.09990531951
645.4000244,0.09727560729
645.3800049,0.09862484038
645.3599854,0.09838548303
645.3400269,0.1002537236
645.3200073,0.09858079255
645.2999878,0.0993045792
645.2800293,0.09811537713
645.2600098,0.09839078039
645.2399902,0.09903474152
645.2200317,0.09813702106
645.2000122,0.0976299718
645.1799927,0.09768436104
645.1599731,0.09835834801
645.1400146,0.09885707498
645.1199951,0.09748998284
645.0999756,0.09713640809
645.0800171,0.0982420668
645.0599976,0.09896707535
645.039978,0.09972149879
645.0200195,0.09866336733
645,0.09727787226
644.9799805,0.09885674715
644.960022,0.09836337715
644.9400024,0.09916264564
644.9199829,0.0980610624
644.9000244,0.09825602174
644.8800049,0.09976732731
644.8599854,0.09930919856
644.8400269,0.09935510904
644.8200073,0.09902921319
644.7999878,0.09814798832
644.7800293,0.09895729274
644.7600098,0.09894058108
644.7399902,0.09819805622
644.7200317,0.09949248284
644.7000122,0.09919822961
644.6799927,0.09824547917
644.6599731,0.09736486524
644.6400146,0.0977948457
644.6199951,0.09693074971
644.5999756,0.09739690274
644.5800171,0.09819685668
644.5599976,0.09855133295
644.539978,0.09797246754
644.5200195,0.09737788886
644.5,0.09718167037
644.4799805,0.09777289629
644.460022,0.09663185477
644.4400024,0.09762653708
644.4199829,0.09806570411
644.4000244,0.0984467864
644.3800049,0.09856529534
644.3599854,0.09665746242
644.3400269,0.09819822013
644.3200073,0.09746781737
644.2999878,0.09716399014
644.2800293,0.09763956815
644.2600098,0.09750219434
644.2399902,0.09625732899
644.2200317,0.09858374298
644.2000122,0.09766008705
644.1799927,0.098503232
644.1599731,0.09728363901
644.1400146,0.09575728327
644.1199951,0.09796396643
644.0999756,0.09683045
644.0800171,0.09807225317
644.0599976,0.09735906869
644.039978,0.09695741534
644.0200195,0.09714142233
644,0.09661836922
643.9799805,0.09713627398
643.960022,0.09765172005
643.9400024,0.0976511687
643.9199829,0.09695997089
643.9000244,0.09713828564
643.8800049,0.09724526107
643.8599854,0.09756600112
643.8400269,0.09707823396
643.8200073,0.09699553251
643.7999878,0.09674175084
643.7800293,0.09569583833
643.7600098,0.09601675719
643.7399902,0.09749960154
643.7200317,0.09761532396
643.7000122,0.09733403474
643.6799927,0.09743668139
643.6599731,0.09697291255
643.6400146,0.09761655331
643.6199951,0.09806557
643.5999756,0.09756139666
643.5800171,0.09619039297
643.5599976,0.09755066782
643.539978,0.09752760082
643.5200195,0.0968522504
643.5,0.09743247181
643.4799805,0.09723950177
643.460022,0.09713809192
643.4400024,0.0970903039
643.4199829,0.09657336026
643.4000244,0.09656763822
643.3800049,0.09652411938
643.3599854,0.09630883485
643.3400269,0.09812819213
643.3200073,0.09643496573
643.2999878,0.09765610099
643.2800293,0.09621106833
643.2600098,0.09700922668
643.2399902,0.09649770707
643.2200317,0.09748609364
643.2000122,0.09634780139
643.1799927,0.09677739441
643.1599731,0.09823366255
643.1400146,0.0960964635
643.1199951,0.09727036208
643.0999756,0.09742064774
643.0800171,0.09634844959
643.0599976,0.09632566571
643.039978,0.09505262226
643.0200195,0.09643910825
643,0.09654471278
642.9799805,0.09629189968
642.960022,0.09612824023
642.9400024,0.09701890498
642.9199829,0.0967027396
642.9000244,0.09704758227
642.8800049,0.0968163088
642.8599854,0.0976305604
642.8400269,0.09606733173
642.8200073,0.09524333477
642.7999878,0.09839577973
642.7800293,0.09559524059
642.7600098,0.09591385722
642.7399902,0.09598088264
642.7200317,0.09653918445
642.7000122,0.0957287848
642.6799927,0.097040236
642.6599731,0.09621700644
642.6400146,0.09593000263
642.6199951,0.09650194645
642.5999756,0.09685296565
642.5800171,0.09525181353
642.5599976,0.09676041454
642.539978,0.09699420631
642.5200195,0.09609849751
642.5,0.09585991502
642.4799805,0.09618855268
642.460022,0.09618418664
642.4400024,0.09620270133
642.4199829,0.09663117677
642.4000244,0.09805133194
642.3800049,0.09655670822
642.3599854,0.09615977108
642.3400269,0.09628967196
642.3200073,0.09536461532
642.2999878,0.09698634595
642.2800293,0.09845507145
642.2600098,0.09527856857
642.2399902,0.09608712792
642.2200317,0.09778428078
642.2000122,0.09672334045
642.1799927,0.09737630188
642.1599731,0.09672292322
642.1400146,0.09613089263
642.1199951,0.09629032016
642.0999756,0.09682238847
642.0800171,0.09620473534
642.0599976,0.09631717205
642.039978,0.09676717222
642.0200195,0.09621878713
642,0.09666693956
641.9799805,0.09675090015
641.960022,0.09527405351
641.9400024,0.09578374773
641.9199829,0.09723133594
641.9000244,0.09663841873
641.8800049,0.0951512903
641.8599854,0.09769830108
641.8400269,0.09559717774
641.8200073,0.09551976621
641.7999878,0.09658823162
641.7800293,0.09702641517
641.7600098,0.09605002403
641.7399902,0.09644521028
641.7200317,0.09698734432
641.7000122,0.09682177752
641.6799927,0.09704240412
641.6599731,0.09666024894
641.6400146,0.09755410254
641.6199951,0.09645109624
641.5999756,0.09717807174
641.5800171,0.09650976956
641.5599976,0.09446848929
641.539978,0.09586976469
641.5200195,0.09572094679
641.5,0.09637343138
641.4799805,0.09727217257
641.460022,0.09582725167
641.4400024,0.09800253808
641.4199829,0.0962773636
641.4000244,0.09631338716
641.3800049,0.09580346197
641.3599854,0.09692997485
641.3400269,0.09712556005
641.3200073,0.09620641172
641.2999878,0.09672499448
641.2800293,0.09770206362
641.2600098,0.09770079702
641.2399902,0.09701181203
641.2200317,0.09795998037
641.2000122,0.09632653743
641.1799927,0.09771055728
641.1599731,0.09801116586
641.1400146,0.09591192007
641.1199951,0.09860697389
641.0999756,0.09725312889
641.0800171,0.09673398733
641.0599976,0.09765901417
641.039978,0.09756317735
641.0200195,0.09682252258
641,0.09841055423
640.9799805,0.09667437524
640.960022,0.09677869081
640.9400024,0.09655434638
640.9199829,0.0994598642
640.9000244,0.09795897454
640.8800049,0.0975337252
640.8599854,0.09683704376
640.8400269,0.098290205
640.8200073,0.09742680192
640.7999878,0.09722291678
640.7800293,0.09624640644
640.7600098,0.09826027602
640.7399902,0.09659777582
640.7200317,0.09683701396
640.7000122,0.09610953927
640.6799927,0.0961080566
640.6599731,0.09873666614
640.6400146,0.0978975147
640.6199951,0.09601514786
640.5999756,0.09630524367
640.5800171,0.0960733667
640.5599976,0.09598121047
640.539978,0.09644155949
640.5200195,0.09671664983
640.5,0.09746869653
640.4799805,0.09640119225
640.460022,0.09642123431
640.4400024,0.09742699564
640.4199829,0.09668683261
640.4000244,0.09649825841
640.3800049,0.096438393
640.3599854,0.09689670801
640.3400269,0.09800500423
640.3200073,0.0977672562
640.2999878,0.09714654088
640.2800293,0.09648425877
640.2600098,0.09787127376
640.2399902,0.09669323266
640.2200317,0.09702129662
640.2000122,0.09698498249
640.1799927,0.09804328531
640.1599731,0.09767965972
640.1400146,0.09787092358
640.1199951,0.0979526788
640.0999756,0.09682184458
640.0800171,0.09824862331
640.0599976,0.09757983685
640.039978,0.097832717
640.0200195,0.09710478038
640,0.09855090827
639.9799805,0.09623900801
639.960022,0.09790422767
639.9400024,0.09739106894
639.9199829,0.09667573869
639.9000244,0.09728710353
639.8800049,0.09710270911
639.8599854,0.09645232558
639.8400269,0.09738145024
639.8200073,0.09714984149
639.7999878,0.09655709565
639.7800293,0.09805418551
639.7600098,0.09663890302
639.7399902,0.09786268324
639.7200317,0.0986392647
639.7000122,0.09788625687
639.6799927,0.09790925682
639.6599731,0.09715181589
639.6400146,0.09685648978
639.6199951,0.09708360583
639.5999756,0.09756317735
639.5800171,0.09768886864
639.5599976,0.09797249734
639.539978,0.09663014114
639.5200195,0.09699446708
639.5,0.09885616601
639.4799805,0.0964679718
639.460022,0.098775886
639.4400024,0.09749101847
639.4199829,0.09586237371
639.4000244,0.09711060673
639.3800049,0.09779273719
639.3599854,0.09824735671
639.3400269,0.09754814208
639.3200073,0.09757024795
639.2999878,0.09775873274
639.2800293,0.09808085114
639.2600098,0.09823612869
639.2399902,0.09721530974
639.2200317,0.09825979173
639.2000122,0.0968798846
639.1799927,0.09818036854
639.1599731,0.09778054804
639.1400146,0.09797068685
639.1199951,0.09835295379
639.0999756,0.09642142802
639.0800171,0.09759292752
639.0599976,0.0976338014
639.039978,0.09804918617
639.0200195,0.09908068925
639,0.09827309847
638.9799805,0.09942822903
638.960022,0.09814269841
638.9400024,0.09879808873
638.9199829,0.09847491235
638.9000244,0.09886783361
638.8800049,0.09866281599
638.8599854,0.09902020544
638.8400269,0.0997248888
638.8200073,0.09675355256
638.7999878,0.09855795652
638.7800293,0.09740934521
638.7600098,0.09883695841
638.7399902,0.1000706702
638.7200317,0.09865567088
638.7000122,0.09866512567
638.6799927,0.09874719381
638.6599731,0.09850507975
638.6400146,0.1000161096
638.6199951,0.09877582639
638.5999756,0.09934195876
638.5800171,0.1004456282
638.5599976,0.09809337556
638.539978,0.09914390743
638.5200195,0.09896916151
638.5,0.09966532886
638.4799805,0.09925320745
638.460022,0.09786278009
638.4400024,0.09851352125
638.4199829,0.09945482016
638.4000244,0.1003936306
638.3800049,0.09864075482
638.3599854,0.09921159595
638.3400269,0.09874872118
638.3200073,0.1004286632
638.2999878,0.09947624058
638.2800293,0.09994959831
638.2600098,0.09801291674
638.2399902,0.09921439737
638.2200317,0.09992568195
638.2000122,0.09954570234
638.1799927,0.09912963212
638.1599731,0.09931193292
638.1400146,0.09978596121
638.1199951,0.1007188559
638.0999756,0.100113079
638.0800171,0.09867103398
638.0599976,0.1000268683
638.039978,0.09882005304
638.0200195,0.09887680411
638,0.09982830286
637.9799805,0.09910075366
637.960022,0.09981872886
637.9400024,0.1006315127
637.9199829,0.09996703267
637.9000244,0.09851586074
637.8800049,0.0998563841
637.8599854,0.09944177419
637.8400269,0.09820948541
637.8200073,0.09984472394
637.7999878,0.1001529098
637.7800293,0.1010956839
637.7600098,0.09958024323
637.7399902,0.1000244543
637.7200317,0.100883767
637.7000122,0.09974794835
637.6799927,0.09978335351
637.6599731,0.09970980883
637.6400146,0.09896285087
637.6199951,0.09977243841
637.5999756,0.09956780821
637.5800171,0.1002873778
637.5599976,0.09917724878
637.539978,0.1000343934
637.5200195,0.1001415327
637.5,0.09902416915
637.4799805,0.0995304063
637.460022,0.1007677913
637.4400024,0.09973947704
637.4199829,0.1000879779
637.4000244,0.1011020839
637.3800049,0.09959135205
637.3599854,0.1000381783
637.3400269,0.09996397048
637.3200073,0.1003420651
637.2999878,0.1003843322
637.2800293,0.1006327197
637.2600098,0.09839522839
637.2399902,0.1001588479
637.2200317,0.09982511401
637.2000122,0.09977387637
637.1799927,0.1004426926
637.1599731,0.1000546366
637.1400146,0.09898980707
637.1199951,0.1008166671
637.0999756,0.1009836346
637.0800171,0.1000904888
637.0599976,0.09925756603
637.039978,0.1005778313
637.0200195,0.1010801345
637,0.1006867364
636.9799805,0.1003260165
636.960022,0.1001193002
636.9400024,0.09999682009
636.9199829,0.09932848811
636.9000244,0.09983292967
636.8800049,0.0995163396
636.8599854,0.09966474026
636.8400269,0.09963523597
636.8200073,0.09993060678
636.7999878,0.09887325764
636.7800293,0.1005065069
636.7600098,0.100212343
636.7399902,0.09972293675
636.7200317,0.09970092028
636.7000122,0.09898690879
636.6799927,0.09965949506
636.6599731,0.09889555722
636.6400146,0.09954642504
636.6199951,0.09929185361
636.5999756,0.09986931831
636.5800171,0.1005239263
636.5599976,0.09855295718
636.539978,0.100143522
636.5200195,0.09900381416
636.5,0.0999417156
636.4799805,0.09873907268
636.460022,0.09945172817
636.4400024,0.09905014932
636.4199829,0.09921078384
636.4000244,0.1009500921
636.3800049,0.09922776371
636.3599854,0.1004197598
636.3400269,0.09895524383
636.3200073,0.09941124171
636.2999878,0.09767836332
636.2800293,0.09889019281
636.2600098,0.1014171839
636.2399902,0.09849108011
636.2200317,0.0995580405
636.2000122,0.1002935022
636.1799927,0.09900791198
636.1599731,0.09915200621
636.1400146,0.0990024209
636.1199951,0.09895345569
636.0999756,0.09740535915
636.0800171,0.09810446948
636.0599976,0.09659334272
636.039978,0.09659321606
636.0200195,0.09802294523
636,0.09820351005
635.9799805,0.09619516879
635.960022,0.09796432406
635.9400024,0.09817554057
635.9199829,0.09803111851
635.9000244,0.09678140283
635.8800049,0.09808240831
635.8599854,0.09845156223
635.8400269,0.09829358011
635.8200073,0.09645222872
635.7999878,0.09769976139
635.7800293,0.0968047902
635.7600098,0.09688457102
635.7399902,0.09761911631
635.7200317,0.09659331292
635.7000122,0.09675209969
635.6799927,0.09638729692
635.6599731,0.09715501964
635.6400146,0.09833714366
635.6199951,0.09711753577
635.5999756,0.09840551764
635.5800171,0.09814552218
635.5599976,0.09862038493
635.539978,0.09700359404
635.5200195,0.09545832127
635.5,0.09742424637
635.4799805,0.09529384971
635.460022,0.09752656519
635.4400024,0.09677402675
635.4199829,0.09761010855
635.4000244,0.09484292567
635.3800049,0.09580120444
635.3599854,0.09616594017
635.3400269,0.09648270905
635.3200073,0.09709739685
635.2999878,0.09644020349
635.2800293,0.09750747681
635.2600098,0.09686865658
635.2399902,0.09737536311
635.2200317,0.09679528326
635.2000122,0.09489251673
635.1799927,0.09565973282
635.1599731,0.09504704922
635.1400146,0.09640736878
635.1199951,0.09557104856
635.0999756,0.09689644724
635.0800171,0.09469828755
635.0599976,0.09601859748
635.039978,0.09713993222
635.0200195,0.09588067234
635,0.0962896049
634.9799805,0.09720371664
634.960022,0.09674300998
634.9400024,0.09656220675
634.9199829,0.09530522674
634.9000244,0.0964307636
634.8800049,0.09628541023
634.8599854,0.09642329812
634.8400269,0.09622676671
634.8200073,0.09697184712
634.7999878,0.09649864584
634.7800293,0.09728865325
634.7600098,0.09554143995
634.7399902,0.09663897008
634.7200317,0.09660087526
634.7000122,0.09639592469
634.6799927,0.09647382051
634.6599731,0.09593423456
634.6400146,0.09602072835
634.6199951,0.0958244428
634.5999756,0.09599789977
634.5800171,0.09733775258
634.5599976,0.09666079283
634.539978,0.09587848186
634.5200195,0.09577319026
634.5,0.09624970704
634.4799805,0.09565934539
634.460022,0.0962414965
634.4400024,0.09565260261
634.4199829,0.09651678056
634.4000244,0.09732933342
634.3800049,0.09629885107
634.3599854,0.09544117004
634.3400269,0.09603884816
634.3200073,0.09637717903
634.2999878,0.09673152864
634.2800293,0.09661791474
634.2600098,0.09682937711
634.2399902,0.09618066996
634.2200317,0.09524066001
634.2000122,0.0963267684
634.1799927,0.09622618556
634.1599731,0.09698534012
634.1400146,0.09558763355
634.1199951,0.09764631093
634.0999756,0.09677192569
634.0800171,0.09692460299
634.0599976,0.0974663645
634.039978,0.09646056592
634.0200195,0.0969042182
634,0.09730491787
633.9799805,0.09641893953
633.960022,0.09640339017
633.9400024,0.09569000453
633.9199829,0.09745123237
633.9000244,0.09664372355
633.8800049,0.09651545435
633.8599854,0.09711167216
633.8400269,0.09674365819
633.8200073,0.09666584432
633.7999878,0.09716136754
633.7800293,0.09699191153
633.7600098,0.09737526625
633.7399902,0.09773496538
633.7200317,0.09693217278
633.7000122,0.09688638896
633.6799927,0.09679249674
633.6599731,0.096970357
633.6400146,0.09845870733
633.6199951,0.09702984244
633.5999756,0.0966783911
633.5800171,0.09644928575
633.5599976,0.09823531657
633.539978,0.09903477132
633.5200195,0.09749636054
633.5,0.09727159142
633.4799805,0.0982195735
633.460022,0.09815119952
633.4400024,0.09821866453
633.4199829,0.09729843587
633.4000244,0.09715200961
633.3800049,0.09851037711
633.3599854,0.0974226892
633.3400269,0.0984672159
633.3200073,0.09853889048
633.2999878,0.09814107418
633.2800293,0.09827176481
633.2600098,0.0968234241
633.2399902,0.09857033193
633.2200317,0.09775863588
633.2000122,0.09794989228
633.1799927,0.09779974073
633.1599731,0.09738274664
633.1400146,0.09829218686
633.1199951,0.09837019444
633.0999756,0.09815275669
633.0800171,0.0988169387
633.0599976,0.0972648859
633.039978,0.0985731259
633.0200195,0.09959398955
633,0.09754633158
632.9799805,0.09835197777
632.960022,0.09991447628
632.9400024,0.09842198342
632.9199829,0.09868428856
632.9000244,0.09857494384
632.8800049,0.09846987575
632.8599854,0.09809084237
632.8400269,0.09843312204
632.8200073,0.09820672125
632.7999878,0.09943171591
632.7800293,0.09858627617
632.7600098,0.09979498386
632.7399902,0.09883078188
632.7200317,0.09904761612
632.7000122,0.09922987968
632.6799927,0.1000959277
632.6599731,0.09999222308
632.6400146,0.09959919751
632.6199951,0.100223884
632.5999756,0.09902430326
632.5800171,0.09913528711
632.5599976,0.1006715968
632.539978,0.09982579947
632.5200195,0.1000443697
632.5,0.09992952645
632.4799805,0.1004198566
632.460022,0.10007523
632.4400024,0.1001947075
632.4199829,0.09984768927
632.4000244,0.09920730442
632.3800049,0.1001536325
632.3599854,0.09876757115
632.3400269,0.1000969112
632.3200073,0.09880068898
632.2999878,0.1007518917
632.2800293,0.09934892505
632.2600098,0.09958691895
632.2399902,0.1004751548
632.2200317,0.1001454815
632.2000122,0.0986988768
632.1799927,0.09857026488
632.1599731,0.09872256219
632.1400146,0.09865543991
632.1199951,0.09833753109
632.0999756,0.1009195894
632.0800171,0.09987280518
632.0599976,0.09941475838
632.039978,0.09892803431
632.0200195,0.09868955612
632,0.09978576005
631.9799805,0.09967982024
631.960022,0.1006770134
631.9400024,0.1000970379
631.9199829,0.1003429815
631.9000244,0.1007931232
631.8800049,0.1005275473
631.8599854,0.1010086536
631.8400269,0.1002854854
631.8200073,0.09962237626
631.7999878,0.09970671684
631.7800293,0.1002472341
631.7600098,0.09921019524
631.7399902,0.09964383394
631.7200317,0.1001112163
631.7000122,0.09956859052
631.6799927,0.1000558361
631.6599731,0.1002975181
631.6400146,0.1005463451
631.6199951,0.09933435172
631.5999756,0.09944271296
631.5800171,0.09921761602
631.5599976,0.09874355793
631.539978,0.09805943817
631.5200195,0.09923547506
631.5,0.09852629155
631.4799805,0.09865670651
631.460022,0.09902039915
631.4400024,0.09902306646
631.4199829,0.09881664068
631.4000244,0.09813085198
631.3800049,0.09952477366
631.3599854,0.09840331227
631.3400269,0.0973867625
631.3200073,0.09941313416
631.2999878,0.09876795858
631.2800293,0.09912513942
631.2600098,0.09842126817
631.2399902,0.09939972311
631.2200317,0.09839107096
631.2000122,0.09903100133
631.1799927,0.09823323786
631.1599731,0.09838441759
631.1400146,0.09887176752
631.1199951,0.09875639528
631.0999756,0.09823057801
631.0800171,0.0997293219
631.0599976,0.0985211283
631.039978,0.09816307575
631.0200195,0.09847838432
631,0.09761791676
630.9799805,0.09853953868
630.960022,0.09854763001
630.9400024,0.100522913
630.9199829,0.09831441939
630.9000244,0.09886100888
630.8800049,0.09823736548
630.8599854,0.1003757864
630.8400269,0.09978853166
630.8200073,0.09988440573
630.7999878,0.09842951596
630.7800293,0.09857848287
630.7600098,0.09923371673
630.7399902,0.1000539139
630.7200317,0.09828536958
630.7000122,0.09951989353
630.6799927,0.09822593629
630.6599731,0.09813620895
630.6400146,0.0993424207
630.6199951,0.0991255343
630.5999756,0.1000539809
630.5800171,0.09795274585
630.5599976,0.09897501022
630.539978,0.09954505414
630.5200195,0.09913893044
630.5,0.09916716814
630.4799805,0.0981444791
630.460022,0.09951481223
630.4400024,0.09905798733
630.4199829,0.1004400179
630.4000244,0.09870365262
630.3800049,0.09978081286
630.3599854,0.1001387984
630.3400269,0.1003320217
630.3200073,0.09936760366
630.2999878,0.1000293419
630.2800293,0.1007432416
630.2600098,0.09905710816
630.2399902,0.1001192704
630.2200317,0.1002908647
630.2000122,0.0995714888
630.1799927,0.1004452705
630.1599731,0.09969049692
630.1400146,0.09906520694
630.1199951,0.0996671468
630.0999756,0.100103721
630.0800171,0.099498339
630.0599976,0.100335151
630.039978,0.09939367324
630.0200195,0.09965204448
630,0.1005435362
629.9799805,0.1005027816
629.960022,0.09971648455
629.9400024,0.1002393737
629.9199829,0.09944265336
629.9000244,0.100573495
629.8800049,0.09906117618
629.8599854,0.09966229647
629.8400269,0.09838100523
629.8200073,0.09997618943
629.7999878,0.09974951297
629.7800293,0.09910771251
629.7600098,0.09990600497
629.7399902,0.09990303963
629.7200317,0.09882844239
629.7000122,0.09924588352
629.6799927,0.1017454043
629.6599731,0.1001482531
629.6400146,0.1003053114
629.6199951,0.09903353453
629.5999756,0.1003664955
629.5800171,0.09969994426
629.5599976,0.1006522402
629.539978,0.09996706992
629.5200195,0.09956055135
629.5,0.1005059481
629.4799805,0.09868461639
629.460022,0.10064248
629.4400024,0.09983921796
629.4199829,0.09980579466
629.4000244,0.09912000597
629.3800049,0.09957191348
629.3599854,0.1004427224
629.3400269,0.1012968197
629.3200073,0.09878411144
629.2999878,0.0989452973
629.2800293,0.09937108308
629.2600098,0.1001218781
629.2399902,0.1010968238
629.2200317,0.1007621139
629.2000122,0.1008862481
629.1799927,0.1001642272
629.1599731,0.1005140767
629.1400146,0.09997834265
629.1199951,0.1009790972
629.0999756,0.09962595999
629.0800171,0.1002522558
629.0599976,0.1011175737
629.039978,0.1005668044
629.0200195,0.1005998924
629,0.1008250862
628.9799805,0.1004538834
628.960022,0.09968737513
628.9400024,0.09930382669
628.9199829,0.1007907391
628.9000244,0.1011124775
628.8800049,0.1014092043
628.8599854,0.1006857604
628.8400269,0.1003038734
628.8200073,0.09999323636
628.7999878,0.1006530225
628.7800293,0.0995156616
628.7600098,0.1006617993
628.7399902,0.1004255638
628.7200317,0.1000965163
628.7000122,0.1010632068
628.6799927,0.09970489144
628.6599731,0.1005448401
628.6400146,0.1007926017
628.6199951,0.1003968269
628.5999756,0.1003066152
628.5800171,0.100945197
628.5599976,0.1014452726
628.539978,0.09942224622
628.5200195,0.1007839516
628.5,0.100719735
628.4799805,0.1004054397
628.460022,0.0985154435
628.4400024,0.1011010706
628.4199829,0.1005112678
628.4000244,0.1006106958
628.3800049,0.09996224195
628.3599854,0.09987368435
628.3400269,0.1009846479
628.3200073,0.09970460087
628.2999878,0.09960707277
628.2800293,0.1014933363
628.2600098,0.1000714824
628.2399902,0.100610137
628.2200317,0.09997355193
628.2000122,0.1005920619
628.1799927,0.1008944735
628.1599731,0.09979921579
628.1400146,0.1010703668
628.1199951,0.09931960702
628.0999756,0.1000437513
628.0800171,0.1012112871
628.0599976,0.09968818724
628.039978,0.09990799427
628.0200195,0.1002823561
628,0.1005899683
627.9799805,0.09934163839
627.960022,0.1010039523
627.9400024,0.1002769396
